11, 9555.555555555555, 4, 0.11, 3559251968, 4156719104, 1, 0.0, 3559251968, 4156719104, 207, 275, 4, 2.9, 52957184, 439730176, 0, 0, 0, 0, 128, 139, 4, 0.41, 233156608, 439730176, 0, 0, 0, 0, 123, 132, 4, 0.5, 3466092544, 4095750144, 0, 0, 0, 0, 139, 319, 4, 0.07, 3539738624, 4095750144, 0, 0, 0, 0, 128, 168, 4, 0.32, 3487420416, 4095750144, 0, 0, 0, 0, 129, 169, 4, 0.09, 3499114496, 4095750144, 0, 0, 0, 0, 128, 169, 4, 0.11, 3554938880, 4095750144, 0, 0, 0, 0, 128, 168, 6, 0.1, 7217885184, 8240128000, 1, 0.0, 7217885184, 8240128000, 288, 519, 8, 0.13, 15417786368, 16713510912, 1, 0.0, 4278190080, 4294967296, 225, 422
28, 5622.222222222223, 4, 0.08, 3553456128, 4156719104, 1, 0.0, 3553456128, 4156719104, 207, 275, 4, 2.99, 49442816, 439730176, 0, 0, 0, 0, 127, 138, 4, 0.41, 245215232, 439730176, 0, 0, 0, 0, 122, 130, 4, 0.38, 3401818112, 4095750144, 0, 0, 0, 0, 141, 322, 4, 0.06, 3539746816, 4095750144, 0, 0, 0, 0, 127, 167, 4, 0.23, 3487420416, 4095750144, 0, 0, 0, 0, 129, 169, 4, 0.3, 3497656320, 4095750144, 0, 0, 0, 0, 128, 169, 4, 0.22, 3555454976, 4095750144, 0, 0, 0, 0, 128, 168, 6, 0.07, 7204065280, 8240128000, 1, 0.0, 7204065280, 8240128000, 288, 522, 8, 0.17, 15417139200, 16713510912, 1, 0.0, 4278190080, 4294967296, 225, 422
13, 12166.666666666668, 4, 0.08, 3553456128, 4156719104, 1, 0.0, 3553456128, 4156719104, 207, 275, 4, 2.99, 50200576, 439730176, 0, 0, 0, 0, 127, 138, 4, 0.36, 236584960, 439730176, 0, 0, 0, 0, 124, 132, 4, 0.42, 3466084352, 4095750144, 0, 0, 0, 0, 140, 320, 4, 0.06, 3539746816, 4095750144, 0, 0, 0, 0, 127, 167, 4, 0.25, 3487420416, 4095750144, 0, 0, 0, 0, 129, 169, 4, 0.41, 3494424576, 4095750144, 0, 0, 0, 0, 128, 169, 4, 0.24, 3555454976, 4095750144, 0, 0, 0, 0, 128, 168, 6, 0.08, 7204065280, 8240128000, 1, 0.0, 7204065280, 8240128000, 288, 522, 8, 0.19, 15416852480, 16713510912, 1, 0.0, 4278190080, 4294967296, 225, 422
26, 4866.666666666666, 4, 0.08, 3553456128, 4156719104, 1, 0.0, 3553456128, 4156719104, 207, 275, 4, 2.99, 46366720, 439730176, 0, 0, 0, 0, 127, 138, 4, 0.38, 245215232, 439730176, 0, 0, 0, 0, 122, 130, 4, 0.67, 3420430336, 4095750144, 0, 0, 0, 0, 140, 320, 4, 0.05, 3539755008, 4095750144, 0, 0, 0, 0, 126, 166, 4, 0.23, 3487420416, 4095750144, 0, 0, 0, 0, 129, 169, 4, 0.35, 3496099840, 4095750144, 0, 0, 0, 0, 128, 169, 4, 0.2, 3505610752, 4095750144, 0, 0, 0, 0, 129, 170, 6, 0.07, 7204466688, 8240128000, 1, 0.0, 7204466688, 8240128000, 288, 520, 8, 0.16, 15418343424, 16713510912, 1, 0.0, 4278190080, 4294967296, 226, 423
26, 4866.666666666666, 4, 0.07, 3553460224, 4156719104, 1, 0.0, 3553460224, 4156719104, 207, 275, 4, 2.99, 45735936, 439730176, 0, 0, 0, 0, 127, 138, 4, 0.35, 197709824, 439730176, 0, 0, 0, 0, 123, 132, 4, 0.62, 3465674752, 4095750144, 0, 0, 0, 0, 140, 320, 4, 0.05, 3539587072, 4095750144, 0, 0, 0, 0, 126, 166, 4, 0.21, 3487424512, 4095750144, 0, 0, 0, 0, 129, 169, 4, 0.41, 3516338176, 4095750144, 0, 0, 0, 0, 127, 167, 4, 0.18, 3555291136, 4095750144, 0, 0, 0, 0, 128, 168, 6, 0.07, 7204483072, 8240128000, 1, 0.0, 7204483072, 8240128000, 288, 519, 8, 0.14, 15411666944, 16713510912, 1, 0.0, 4278190080, 4294967296, 225, 422
11, 9555.555555555555, 4, 0.06, 3553460224, 4156719104, 1, 0.0, 3553460224, 4156719104, 207, 275, 4, 2.99, 44974080, 439730176, 0, 0, 0, 0, 127, 138, 4, 0.48, 219856896, 439730176, 0, 0, 0, 0, 123, 131, 4, 0.62, 3465674752, 4095750144, 0, 0, 0, 0, 140, 320, 4, 0.04, 3539755008, 4095750144, 0, 0, 0, 0, 126, 166, 4, 0.19, 3487424512, 4095750144, 0, 0, 0, 0, 129, 169, 4, 0.37, 3516694528, 4095750144, 0, 0, 0, 0, 127, 167, 4, 0.17, 3555323904, 4095750144, 0, 0, 0, 0, 128, 168, 6, 0.06, 7204483072, 8240128000, 1, 0.0, 7204483072, 8240128000, 288, 519, 8, 0.13, 15181078528, 16713510912, 1, 0.0, 4179623936, 4294967296, 226, 434
27, 5244.444444444444, 4, 0.06, 3553460224, 4156719104, 1, 0.0, 3553460224, 4156719104, 207, 275, 4, 2.99, 44089344, 439730176, 0, 0, 0, 0, 127, 138, 4, 0.44, 276750336, 439730176, 0, 0, 0, 0, 123, 131, 4, 0.57, 3465416704, 4095750144, 0, 0, 0, 0, 140, 320, 4, 0.04, 3539755008, 4095750144, 0, 0, 0, 0, 126, 166, 4, 0.18, 3487424512, 4095750144, 0, 0, 0, 0, 129, 169, 4, 0.34, 3516698624, 4095750144, 0, 0, 0, 0, 127, 167, 4, 0.16, 3555581952, 4095750144, 0, 0, 0, 0, 128, 168, 6, 0.06, 7151177728, 8240128000, 1, 0.0, 7151177728, 8240128000, 289, 521, 8, 0.13, 15398268928, 16713510912, 1, 0.00020486111111111112, 4278190080, 4294967296, 228, 424
16, 16083.333333333334, 4, 0.21, 3540824064, 4156719104, 1, 0.0, 3540824064, 4156719104, 207, 275, 4, 2.99, 38248448, 439730176, 0, 0, 0, 0, 127, 138, 4, 0.1, 245211136, 439730176, 0, 0, 0, 0, 121, 129, 4, 0.17, 3434704896, 4095750144, 0, 0, 0, 0, 140, 321, 4, 0.02, 3540398080, 4095750144, 0, 0, 0, 0, 128, 168, 4, 0.32, 3494547456, 4095750144, 0, 0, 0, 0, 128, 168, 4, 0.02, 3519537152, 4095750144, 0, 0, 0, 0, 127, 167, 4, 0.21, 3555196928, 4095750144, 0, 0, 0, 0, 128, 168, 6, 0.12, 7218012160, 8240128000, 1, 0.0, 7218012160, 8240128000, 288, 519, 8, 0.03, 15413903360, 16713510912, 1, 0.0, 4278190080, 4294967296, 225, 422
22, 3355.5555555555557, 4, 0.05, 3553460224, 4156719104, 1, 0.0, 3553460224, 4156719104, 207, 275, 4, 2.99, 80039936, 439730176, 0, 0, 0, 0, 126, 136, 4, 0.4, 276750336, 439730176, 0, 0, 0, 0, 123, 131, 4, 0.6, 3465674752, 4095750144, 0, 0, 0, 0, 140, 320, 4, 0.04, 3539755008, 4095750144, 0, 0, 0, 0, 126, 166, 4, 0.16, 3487424512, 4095750144, 0, 0, 0, 0, 129, 169, 4, 0.31, 3516698624, 4095750144, 0, 0, 0, 0, 127, 167, 4, 0.16, 3555581952, 4095750144, 0, 0, 0, 0, 128, 168, 6, 0.05, 7217655808, 8240128000, 1, 0.0, 7217655808, 8240128000, 288, 519, 8, 0.12, 15408541696, 16713510912, 1, 0.0, 4278190080, 4294967296, 226, 424
0, 925.0, 4, 0.05, 3553460224, 4156719104, 1, 0.0, 3553460224, 4156719104, 207, 275, 4, 2.84, 76279808, 439730176, 0, 0, 0, 0, 127, 138, 4, 0.37, 276750336, 439730176, 0, 0, 0, 0, 122, 130, 4, 0.59, 3447218176, 4095750144, 0, 0, 0, 0, 141, 322, 4, 0.11, 3540013056, 4095750144, 0, 0, 0, 0, 126, 166, 4, 0.14, 3487424512, 4095750144, 0, 0, 0, 0, 129, 169, 4, 0.29, 3516440576, 4095750144, 0, 0, 0, 0, 127, 167, 4, 0.13, 3555581952, 4095750144, 0, 0, 0, 0, 128, 168, 6, 0.04, 7217655808, 8240128000, 1, 0.0, 7217655808, 8240128000, 288, 519, 8, 0.1, 15411654656, 16713510912, 1, 0.0001674436409918437, 4278190080, 4294967296, 226, 425
19, 20000.0, 4, 0.2, 3542085632, 4156719104, 1, 0.0, 3542085632, 4156719104, 206, 274, 4, 2.71, 101720064, 439730176, 0, 0, 0, 0, 125, 135, 4, 0.15, 245170176, 439730176, 0, 0, 0, 0, 123, 131, 4, 0.03, 3465560064, 4095750144, 0, 0, 0, 0, 141, 324, 4, 0.04, 3540389888, 4095750144, 0, 0, 0, 0, 128, 168, 4, 0.39, 3465723904, 4095750144, 0, 0, 0, 0, 129, 170, 4, 0.03, 3519533056, 4095750144, 0, 0, 0, 0, 127, 167, 4, 0.32, 3536596992, 4095750144, 0, 0, 0, 0, 129, 170, 6, 0.18, 7218651136, 8240128000, 1, 0.0, 7218651136, 8240128000, 288, 519, 8, 0.04, 15460782080, 16713510912, 1, 0.0, 4278190080, 4294967296, 225, 422
13, 12166.666666666668, 4, 0.05, 3553460224, 4156719104, 1, 0.0, 3553460224, 4156719104, 207, 275, 4, 2.91, 79286272, 439730176, 0, 0, 0, 0, 126, 136, 4, 0.4, 276750336, 439730176, 0, 0, 0, 0, 122, 130, 4, 0.65, 3443236864, 4095750144, 0, 0, 0, 0, 141, 322, 4, 0.04, 3539906560, 4095750144, 0, 0, 0, 0, 126, 166, 4, 0.15, 3487424512, 4095750144, 0, 0, 0, 0, 129, 169, 4, 0.31, 3516698624, 4095750144, 0, 0, 0, 0, 127, 167, 4, 0.14, 3555581952, 4095750144, 0, 0, 0, 0, 128, 168, 6, 0.05, 7217655808, 8240128000, 1, 0.0, 7217655808, 8240128000, 288, 519, 8, 0.11, 15415107584, 16713510912, 1, 0.00017908764022581274, 4278190080, 4294967296, 225, 422
